id_case,POST_vote,POST_president,PRE_present_religion,PRE_age,PRE_education,PRE_race,PRE_sex,PRE_occupation
234551,1,2,2,63,3,1,2,5
234568,1,1,2,68,3,6,1,5
234582,-6,-6,1,79,2,1,2,7
234599,1,1,12,40,3,1,2,1
234605,1,2,1,47,5,1,2,1
234612,1,1,12,56,3,3,1,1
234629,1,3,1,40,5,1,1,1
234636,1,1,1,25,4,3,1,1
234643,1,1,12,54,2,1,2,1
234667,1,1,3,45,3,2,2,1
234674,-1,-1,11,33,2,1,2,7
234681,1,2,1,61,3,1,2,5
234698,1,1,11,51,5,2,2,1
234704,1,1,11,63,2,2,2,1
234728,1,2,-9,50,3,5,2,1
234735,-1,-1,12,22,3,3,1,8
234742,-1,-1,10,29,4,1,2,1
234759,1,1,11,76,3,1,2,1
234766,1,2,1,64,5,6,1,1
234773,1,1,12,63,5,4,1,5
234780,-1,-1,12,39,5,4,2,1
234797,1,1,11,42,3,2,2,1
234803,1,1,2,24,3,3,2,1
234810,1,1,2,63,3,2,2,1
234827,1,2,1,75,3,1,2,5
234841,1,2,11,66,3,1,2,2
234858,1,2,11,50,4,1,1,6
234896,1,1,12,63,3,1,1,1
234902,1,2,12,38,2,1,1,1
234919,1,1,1,57,5,1,2,6
234926,1,1,11,28,2,2,1,1
234933,1,2,11,35,3,1,1,1
234940,-1,-1,11,58,3,5,1,1
234957,1,2,12,59,3,1,1,5
234971,2,-1,2,57,3,1,1,1
234988,1,1,1,68,3,2,2,1
234995,1,1,10,22,4,1,2,2
235004,1,1,12,26,4,3,2,1
235011,1,2,1,69,4,1,2,5
235028,-1,-1,2,66,4,1,1,1
235035,1,1,1,67,5,1,1,1
235042,-1,-1,2,47,5,-9,-9,1
235059,1,2,1,41,3,1,2,7
235080,1,2,1,41,3,1,2,1
235097,1,1,2,36,5,1,2,1
235127,1,1,1,55,3,1,1,7
235134,1,2,1,62,5,1,2,1
235141,-1,-1,12,36,3,6,2,7
235158,1,1,1,24,5,1,2,1
235165,-1,-1,2,32,5,6,1,1
235189,1,1,1,43,3,2,1,1
235219,1,1,2,68,3,1,1,5
235226,1,1,12,37,4,1,2,1
235233,1,1,1,44,5,1,2,1
235240,1,2,1,68,3,1,2,1
235271,1,1,2,74,4,3,2,1
235288,1,1,12,37,3,3,2,1
235295,1,3,12,26,3,1,2,1
235318,1,2,2,64,3,1,1,1
235325,1,2,3,26,3,6,1,1
235349,-1,-1,11,39,3,1,1,1
235356,1,2,2,71,4,4,1,5
235363,1,1,12,72,5,1,2,5
235387,1,1,2,63,3,1,2,7
235394,1,1,11,30,3,1,2,1
235400,1,1,12,40,5,1,2,1
235417,1,1,10,38,4,3,2,1
235462,1,2,1,61,3,1,2,1
235479,1,1,12,28,5,1,2,1
235486,1,2,1,76,3,1,2,1
235493,1,1,1,80,2,1,2,5
235509,1,2,11,63,2,1,2,7
235516,1,2,1,57,4,1,1,1
235523,1,2,1,42,2,3,1,2
235530,1,1,9,47,4,1,1,1
235547,1,1,1,50,3,1,1,1
235554,1,1,2,68,3,1,1,5
235561,1,1,12,65,4,1,2,5
235578,1,1,1,-9,5,1,2,5
235585,1,3,11,29,3,1,1,1
235608,1,2,3,31,3,1,1,1
235615,1,1,11,45,5,1,2,1
235622,1,2,1,58,4,1,2,1
235653,-1,-1,1,66,2,1,1,1
235660,1,1,12,37,3,5,2,1
235677,1,3,11,28,4,1,1,1
235684,1,2,5,76,5,1,2,5
235691,1,1,12,31,4,1,2,1
235707,1,2,2,64,1,5,2,5
235714,1,2,12,71,3,1,1,5
235721,1,1,9,30,5,1,2,1
235738,-6,-6,2,65,3,1,2,6
235752,1,1,12,70,2,1,2,1
235769,1,2,2,73,3,3,2,5
235783,-1,-1,1,37,4,1,1,1
235790,1,1,2,62,4,1,2,1
235806,-6,-6,3,37,4,1,1,1
235820,-1,-1,2,76,3,3,2,5
235837,-1,-1,2,72,1,3,1,6
235868,1,1,11,50,2,2,2,1
235875,1,3,2,57,4,1,1,1
235899,-1,-1,12,25,3,1,2,1
235905,1,1,9,69,5,1,1,1
235912,1,1,1,40,5,6,2,1
235929,-1,-1,11,30,4,1,1,1
235936,1,1,12,38,2,1,1,1
235943,1,2,1,51,4,1,1,1
235974,1,2,2,68,3,1,2,7
235981,1,1,1,57,5,1,1,1
235998,1,2,12,55,3,1,2,2
236007,1,1,9,55,3,1,1,6
236014,1,2,1,68,5,1,2,5
236021,-6,-6,12,26,3,1,1,1
236045,1,2,2,59,2,3,2,7
236076,1,1,2,57,3,1,1,1
236083,1,2,11,52,3,2,2,1
236090,1,2,12,69,4,1,1,5
236106,1,2,2,52,3,1,2,7
236113,1,2,2,66,1,3,2,4
236120,1,1,9,55,5,1,1,2
236144,2,-1,10,39,4,6,1,1
236151,-6,-6,12,34,5,1,2,1
236168,-6,-6,2,77,4,1,1,1
236175,1,1,10,41,5,1,1,1
236205,1,2,11,61,3,1,1,1
236212,1,2,2,59,3,3,1,5
236229,1,3,1,25,4,3,2,1
236236,-1,-1,2,37,2,1,1,1
236250,1,1,11,68,1,1,1,5
236274,1,1,11,29,4,1,2,1
236281,1,1,12,60,5,4,2,1
236298,1,2,11,58,2,1,1,1
236304,1,2,11,74,2,1,1,5
236311,1,2,3,28,5,1,2,1
236328,1,2,1,63,3,1,2,7
236342,1,2,11,55,-2,1,1,1
236359,1,1,2,24,1,3,1,1
236366,1,1,2,24,3,3,1,1
236373,2,-1,2,58,4,1,1,1
236380,1,1,9,70,5,1,1,5
236397,1,1,1,65,5,4,1,6
236403,-6,-6,5,40,5,1,2,1
236427,1,1,1,66,2,1,2,5
236434,1,1,2,60,4,3,1,1
236458,1,5,1,-9,3,-9,1,5
236465,-6,-6,9,28,3,6,1,1
300038,1,2,12,33,2,2,1,1
300076,-6,-6,11,67,3,2,2,1
300083,1,2,11,36,4,1,2,1
300106,-1,-1,1,80,3,1,2,5
300113,1,1,11,21,3,1,2,8
300137,1,1,11,29,4,1,1,1
300144,1,2,1,80,2,1,2,5
300168,1,1,-9,26,4,4,1,1
300212,1,1,12,25,2,2,1,1
300229,-1,-1,12,52,4,1,1,1
300281,-1,-1,5,61,4,1,1,1
300298,1,1,2,29,4,1,1,1
300311,1,1,9,56,5,1,2,5
300373,1,2,11,38,4,6,2,1
300397,1,1,10,-9,4,1,1,1
300403,1,2,1,63,3,1,1,5
300458,1,2,12,54,2,1,1,7
300502,1,2,1,80,3,1,2,7
300526,-1,-1,12,47,3,1,1,1
300533,1,1,11,24,5,3,2,1
300540,-1,-1,11,50,1,1,1,1
300618,-6,-6,12,25,5,1,2,1
300632,1,1,10,24,4,1,2,1
300656,1,1,11,57,3,1,2,7
300663,1,2,1,62,3,1,2,7
300687,-1,-1,12,34,4,2,1,1
300717,-1,-1,2,41,1,3,1,1
300731,1,-9,3,42,3,1,2,1
300755,1,2,12,37,3,2,2,7
300823,-6,-6,11,34,4,1,1,1
300847,1,2,1,73,3,1,2,5
300861,1,1,9,22,2,1,1,1
300892,1,1,11,80,2,1,2,5
300908,1,1,9,73,-2,1,1,5
300915,1,1,10,78,4,1,1,5
300946,1,1,12,27,3,1,2,2
300960,-1,-1,2,-9,4,1,1,1
301000,1,2,2,80,3,1,1,5
301017,-6,-6,11,49,2,1,2,1
301024,-1,-1,2,68,2,3,1,5
301086,-1,-1,11,60,3,2,2,1
301093,1,1,12,65,1,2,2,6
301130,1,1,2,21,4,1,2,8
301147,1,1,12,21,-2,2,2,1
301192,1,2,1,73,3,1,2,5
301215,1,1,12,66,3,1,2,5
301253,1,1,9,35,3,1,2,1
301284,1,2,12,34,3,3,2,1
301307,1,1,11,60,3,2,1,1
301321,-1,-1,12,43,-9,3,1,-2
301369,1,2,1,80,5,1,2,5
301376,1,1,10,28,3,1,2,1
301413,1,1,2,26,4,1,1,1
301451,-1,-1,2,23,2,1,1,1
301475,1,2,1,69,-2,1,2,5
301581,-1,-1,12,63,2,1,2,1
301604,1,2,12,48,5,1,2,1
301611,1,1,9,55,5,1,1,1
301659,1,1,9,26,4,1,1,1
301666,-6,-6,2,44,5,1,2,1
301680,1,1,10,31,5,1,2,1
301697,-6,-6,1,62,3,1,2,1
301710,1,1,12,30,4,1,2,1
301741,-6,-6,2,60,3,3,1,1
301758,1,1,12,34,5,1,1,1
301802,1,1,1,52,5,1,2,1
301833,1,2,10,-9,4,1,1,1
301840,-6,-6,12,41,2,1,2,1
301895,-6,-6,9,40,3,1,1,1
301918,1,2,1,73,3,1,1,1
301987,1,1,12,-9,4,4,1,1
302003,1,1,1,80,5,1,1,5
302027,-6,-6,9,68,5,1,1,5
302041,1,1,11,36,3,2,2,1
302140,1,1,2,59,4,1,2,1
302157,-6,-6,2,39,4,1,1,1
302225,1,1,7,60,5,1,1,1
302270,-1,-1,12,24,2,2,2,1
302317,-1,-1,12,-9,5,2,2,1
302324,1,1,2,80,2,1,2,5
302386,1,1,9,33,5,1,1,1
302416,1,2,2,62,5,1,1,1
302430,-1,-1,1,43,3,1,1,1
302454,1,5,12,-9,3,-9,-9,1
302515,1,2,11,80,3,1,2,5
302522,-1,-1,12,46,2,1,1,1
302539,1,2,1,-9,5,1,2,1
302546,-6,-6,-9,68,2,1,1,5
302607,1,2,9,58,4,1,1,5
302669,1,1,8,67,4,5,1,1
302676,1,1,10,61,2,1,1,6
302690,1,2,12,34,3,6,2,1
302706,-1,-1,11,80,2,1,2,5
302799,-6,-6,12,45,2,1,1,1
302812,1,2,12,30,2,3,1,1
302829,1,2,1,80,2,1,2,5
302850,1,2,1,60,5,1,1,1
302867,1,2,1,76,2,1,1,5
302898,-1,-1,12,47,4,3,1,1
302904,-1,-1,1,50,4,1,2,1
302911,-6,-6,1,57,2,1,1,1
302928,-1,-1,10,35,3,1,1,1
302973,1,1,11,41,4,3,2,7
303013,1,1,1,26,5,1,2,1
303037,1,1,10,-9,2,1,1,1
303051,-1,-1,12,44,2,1,1,1
303136,1,2,1,80,2,1,2,5
303242,1,2,1,77,3,1,1,5
303303,-1,-1,5,65,5,1,1,1
303310,1,1,5,79,3,3,1,5
303327,-1,-1,12,70,1,2,1,5
303365,-6,-6,11,27,2,2,1,1
303402,1,1,9,29,4,1,1,1
303426,1,2,1,73,3,1,1,1
303457,1,1,2,20,3,3,2,1
303532,-1,-1,1,44,5,2,2,1
303563,1,2,12,72,2,1,1,5
303624,1,1,12,46,2,-9,1,1
303679,-6,-6,11,54,2,1,1,5
303693,-1,-1,1,69,3,1,1,5
303747,1,1,2,48,3,1,2,7
303792,1,2,11,-9,2,1,2,1
303808,1,1,12,40,2,1,1,1
303815,1,1,12,78,5,4,2,5
303822,1,2,11,49,4,1,1,1
303853,1,1,1,77,4,1,1,1
303877,1,2,1,65,5,1,1,1
303884,-1,-1,1,58,3,1,2,7
303891,1,1,12,58,4,1,2,2
303907,1,1,10,31,4,3,1,8
303952,1,1,2,35,3,1,1,1
303976,1,2,1,56,5,1,2,1
304009,1,1,12,58,3,2,2,6
304054,1,1,12,22,3,1,1,1
304078,-6,-6,12,54,4,4,2,1
304092,1,1,11,49,3,1,2,8
304153,-1,-1,2,68,3,1,2,1
304184,1,2,2,80,3,1,2,5
304214,1,2,2,-9,2,1,1,-2
304238,1,2,2,52,4,1,2,1
304269,1,1,12,44,5,1,1,1
304276,1,2,11,60,5,1,1,1
304290,-1,-1,1,59,3,1,2,7
304306,1,2,4,62,3,1,2,1
304382,1,1,11,70,2,1,2,1
304412,1,1,1,67,3,6,2,5
304436,1,1,1,40,3,2,1,1
304504,1,1,12,43,5,1,2,1
304559,1,2,1,74,2,1,1,1
304603,1,2,1,56,2,5,2,1
304658,-1,-1,11,35,1,3,1,6
304665,-7,-7,10,27,4,1,2,1
304719,1,1,12,24,3,1,2,1
304740,1,4,10,32,4,2,2,1
304757,1,2,11,58,2,1,1,6
304795,-1,-1,12,32,2,1,1,1
304801,-6,-6,12,33,2,3,2,1
304825,1,2,2,-9,3,1,2,5
304832,-1,-1,-9,-9,-9,-9,-9,-2
304863,-1,-1,11,80,2,1,1,5
304887,1,1,11,71,4,2,2,2
304900,1,1,10,69,5,1,1,5
304931,-1,-1,2,-9,4,1,2,1
304979,-1,-1,2,26,2,4,1,2
304986,1,1,9,63,-2,1,1,1
305040,1,1,12,71,3,2,1,5
305057,-1,-1,12,56,3,1,2,1
305071,-1,-1,12,-9,-9,-9,2,1
305095,1,2,12,47,3,1,2,1
305149,1,1,2,45,4,3,2,1
305187,-1,-1,1,36,2,6,2,1
305217,1,1,5,80,3,1,1,5
305231,1,1,12,19,3,4,2,8
305293,-1,-1,2,-9,5,1,-9,1
305330,1,2,11,44,5,1,2,1
305347,1,2,2,-9,3,1,1,1
305378,1,1,5,34,4,1,1,1
305385,1,1,9,30,4,1,1,1
305446,1,2,11,71,4,1,2,5
305460,1,1,2,69,5,1,1,1
305491,1,1,12,69,3,1,1,5
305521,-1,-1,2,34,2,1,2,1
305545,-1,-1,2,46,3,4,2,7
305613,1,2,11,64,1,1,1,1
305637,-6,-6,2,55,4,3,2,1
305644,1,1,2,63,4,3,1,5
305651,1,1,12,71,5,1,2,1
305668,1,2,1,19,1,1,1,1
305712,1,2,1,47,4,1,1,1
305729,1,1,10,48,4,1,1,1
305767,1,1,2,34,5,1,1,1
305774,1,3,2,49,3,2,1,1
305798,-6,-6,1,66,2,1,2,5
305804,1,1,2,40,1,3,1,1
305897,-6,-6,1,53,3,1,2,1
305927,1,1,2,50,3,1,2,1
305934,1,2,11,35,3,1,1,1
305972,1,2,2,55,4,1,2,1
305996,1,1,12,-9,3,2,2,1
306067,1,2,11,59,4,4,2,1
306142,-1,-1,12,34,4,1,1,1
306159,1,2,1,49,5,1,2,7
306203,1,1,11,64,5,2,2,1
306210,-6,-6,12,29,-2,6,1,1
306272,1,1,12,53,3,2,2,1
306302,1,2,11,56,2,1,1,1
306357,-1,-1,11,57,4,5,1,6
306395,-1,-1,10,56,4,1,1,1
306418,-1,-1,11,65,2,1,1,6
306456,1,5,11,66,4,1,2,5
306548,1,1,12,68,5,1,1,1
306562,1,1,2,60,1,3,2,7
306586,1,1,12,60,4,4,1,5
306647,1,2,2,59,2,1,1,1
306685,-6,-6,9,34,4,3,2,1
306777,1,1,6,33,5,4,1,1
306791,1,2,12,55,3,1,1,1
306852,1,1,12,-9,4,-9,2,2
306869,1,2,1,67,3,1,2,5
306883,-1,-1,-9,42,4,1,1,1
306975,1,2,1,59,4,4,1,1
306982,1,1,2,73,5,1,1,5
306999,-1,-1,-9,-9,3,-9,1,1
307015,1,3,11,54,3,1,2,1
307039,1,1,5,66,3,1,1,5
307114,1,1,10,-9,5,2,1,1
307121,1,1,12,56,5,1,2,1
307169,1,1,2,75,4,1,2,5
307176,1,1,2,78,2,1,2,5
307190,-1,-1,11,65,3,5,2,1
307206,1,1,1,44,5,1,2,1
307213,1,2,1,64,3,1,1,1
307237,1,1,12,67,5,1,2,1
307251,1,1,-9,48,3,-9,1,1
307268,1,2,2,68,5,1,1,1
307275,1,2,11,39,3,1,2,1
307282,-7,-7,2,54,4,2,1,1
307305,1,1,2,80,5,1,2,5
307336,1,1,1,27,5,4,2,1
307404,-1,-1,11,55,5,1,1,1
307435,1,1,4,27,4,1,1,1
307466,1,2,2,65,-2,1,2,5
307510,1,2,2,67,3,1,1,1
307534,1,1,11,51,5,1,2,1
307589,-6,-6,1,44,3,1,1,1
307602,1,1,12,45,4,1,2,1
307626,1,2,9,29,3,1,2,7
307640,1,1,12,54,4,-9,1,1
307718,1,2,1,80,4,1,1,5
307725,1,2,2,72,3,1,2,1
307800,1,1,2,49,3,3,1,1
307817,1,2,10,31,3,1,1,1
307824,1,1,1,66,3,2,1,1
307831,1,1,1,80,5,1,1,5
307923,1,1,11,47,4,2,1,1
307930,-1,-1,1,60,2,3,1,1
307947,1,2,1,80,5,2,1,1
307978,1,1,1,80,2,4,2,5
308001,-6,-6,1,68,3,4,1,1
308018,-1,-1,11,60,3,1,1,1
308049,1,2,1,51,4,3,1,1
308070,-1,-1,5,76,5,1,1,5
308087,1,1,12,28,5,3,1,1
308094,-7,-7,12,19,3,1,2,1
308124,-6,-6,11,23,5,1,2,1
308131,1,1,1,69,3,1,2,5
308162,1,2,2,76,4,1,1,5
308209,1,2,1,61,4,1,1,5
308216,1,2,2,33,5,1,2,1
308285,1,1,9,59,2,1,2,1
308308,1,2,1,75,3,1,2,1
308360,-6,-6,12,41,3,1,2,1
308391,1,1,2,35,4,3,2,1
308407,1,1,11,39,3,2,2,1
308414,1,2,1,48,4,1,2,1
308476,-6,-6,12,72,3,1,1,5
308513,1,2,1,74,1,1,1,5
308520,1,1,10,71,4,1,1,1
308537,1,1,-9,76,4,-9,1,5
308643,-1,-1,11,28,3,1,2,1
308667,1,1,5,26,5,1,2,1
308704,1,1,10,68,3,1,2,1
308711,1,1,12,46,3,1,1,2
308735,1,1,1,47,4,2,1,1
308742,-1,-1,12,28,2,3,1,1
308773,1,3,1,23,-2,3,2,1
308780,1,1,1,65,5,1,2,5
308797,-1,-1,2,40,5,1,2,1
308810,1,1,2,73,5,1,1,5
308827,1,1,2,41,5,3,2,1
308865,1,1,1,52,4,2,1,1
308889,1,1,8,47,5,4,1,1
308896,-6,-6,12,26,4,1,1,1
308926,1,1,2,80,4,1,1,5
308933,-6,-6,1,80,1,1,2,5
308957,-1,-1,11,61,3,2,-9,1
308971,-7,-7,1,27,4,1,1,1
308988,1,1,2,59,4,1,2,1
309004,1,1,11,44,5,1,2,1
309011,-1,-1,12,26,3,4,1,1
309028,1,1,1,37,3,1,2,1
309080,1,2,12,55,3,1,1,1
309097,1,2,1,80,5,1,1,5
309134,-6,-6,12,19,3,3,2,1
309141,-1,-1,1,70,2,6,1,4
309158,-1,-1,2,27,3,1,2,1
309189,1,1,2,-9,3,3,2,2
309202,1,2,1,57,3,1,1,1
309318,-1,-1,11,66,5,2,1,1
309325,1,1,9,60,5,3,1,5
309349,1,1,1,47,3,1,1,1
309370,1,1,1,77,5,1,1,5
309400,1,1,11,49,3,2,2,1
309431,1,2,2,54,3,1,2,1
309486,1,2,1,64,2,1,2,5
309516,-6,-6,5,28,2,1,1,1
309608,1,2,1,61,4,1,2,1
309653,1,1,12,54,2,6,2,7
309660,1,1,12,25,5,1,2,1
309677,1,1,2,29,5,1,2,1
309684,1,1,11,24,4,1,2,1
309769,-6,-6,1,77,5,1,1,5
309851,1,1,12,30,3,1,2,1
309868,-6,-6,11,40,2,3,2,1
309882,-1,-1,2,68,2,1,2,5
309899,1,4,11,65,3,1,1,5
309943,-1,-1,2,33,2,1,1,7
309967,-1,-1,1,39,2,1,1,1
310028,-1,-1,10,32,5,4,1,1
310066,1,2,11,60,3,1,2,1
310097,1,1,1,35,5,1,1,1
310103,1,2,11,71,3,1,2,5
310110,1,2,12,63,2,1,1,5
310196,1,5,1,41,4,3,2,1
310240,-1,-1,2,40,3,2,2,1
310271,1,1,12,80,3,1,1,5
310288,-6,-6,1,49,4,6,1,1
310295,1,2,2,69,4,1,2,1
310318,-6,-6,2,34,3,1,1,1
310332,-6,-6,2,54,5,1,2,1
310394,1,1,10,80,4,1,2,5
310417,-1,-1,11,-9,3,2,1,-2
310424,-1,-1,3,64,2,2,2,7
310462,1,12,9,50,4,4,1,1
310486,1,2,11,49,3,1,1,5
310516,1,2,2,62,5,1,2,5
310547,1,1,11,26,5,1,2,1
310554,1,2,2,28,4,1,2,1
310592,1,1,9,39,3,1,1,1
310639,1,1,12,49,5,4,1,1
310646,1,1,1,66,4,1,1,5
310677,1,2,1,56,4,1,1,1
310684,1,1,2,67,4,1,1,5
310776,1,1,12,20,3,1,1,1
310806,1,1,1,73,3,2,2,5
310813,1,2,1,49,3,1,1,1
310868,1,2,1,69,5,1,1,1
310899,1,1,1,50,5,1,2,1
310936,1,1,2,54,2,3,2,1
310950,1,1,11,54,5,2,1,1
311007,1,1,12,65,2,2,2,5
311014,1,1,11,80,5,6,2,5
311052,-1,-1,9,23,3,6,2,1
311083,-1,-1,12,33,3,1,2,1
311175,-6,-6,10,-9,4,4,1,1
311199,1,1,10,43,5,4,2,1
311212,-1,-1,11,49,1,2,2,1
311229,1,1,11,25,3,1,2,1
311250,1,1,1,30,4,1,2,1
311304,1,2,11,51,3,1,1,1
311311,1,2,1,75,2,1,2,5
311335,1,2,2,74,5,1,2,5
311359,1,2,11,64,4,1,2,5
311373,1,2,1,33,4,1,2,7
311397,-6,-6,12,37,4,1,1,1
311403,1,2,1,73,3,1,2,5
311427,-6,-6,11,64,4,1,1,1
311434,-6,-6,12,50,3,1,2,1
311458,-6,-6,1,55,4,1,1,1
311496,-6,-6,12,26,3,1,1,1
311502,-6,-6,11,59,3,1,1,1
311519,1,2,1,-9,5,1,1,1
311540,-1,-1,1,53,5,1,1,1
311557,-1,-1,2,25,1,3,2,8
311571,1,2,1,80,3,1,2,5
311595,1,2,11,40,-2,3,2,1
311601,1,1,1,31,4,4,1,1
311618,1,2,2,72,2,1,1,5
311649,1,1,12,22,3,3,1,1
311663,-7,-7,2,71,5,1,2,5
311670,1,1,12,-9,4,5,-9,1
311694,1,1,9,52,3,6,1,4
311762,1,2,3,39,4,4,1,1
311809,1,2,2,59,3,6,2,1
311847,1,1,12,67,3,1,1,2
311885,1,2,1,61,3,1,1,1
311908,1,3,1,41,5,1,1,1
311915,1,2,2,56,2,1,2,5
311922,1,2,11,65,4,1,1,4
312017,1,1,2,64,5,1,2,1
312024,1,1,11,24,4,1,2,1
312079,-1,-1,12,72,2,1,1,5
312109,1,2,11,39,3,1,1,1
312123,-6,-6,11,64,3,5,2,7
312130,-6,-6,1,73,-2,1,2,7
312147,1,1,12,23,3,1,2,1
312154,-6,-6,2,72,2,1,2,5
312208,-1,-1,2,19,3,2,2,4
312246,1,2,12,42,2,1,1,1
312277,-1,-1,11,26,3,6,2,1
312291,-1,-1,1,19,2,4,2,1
312321,1,1,2,77,3,3,2,5
312345,1,3,1,46,4,5,2,1
312369,1,1,2,35,3,3,2,1
312413,1,1,1,66,3,1,2,1
312444,1,1,11,68,2,2,2,1
312451,1,2,2,63,3,1,2,1
312475,1,1,2,40,3,1,1,1
312574,-1,-1,12,26,3,1,1,1
312581,1,2,1,80,2,1,1,5
312598,1,1,2,53,2,1,2,1
312604,1,2,11,35,4,1,2,7
312611,1,1,10,34,3,1,2,1
312628,-7,-7,11,66,3,5,1,1
312659,1,1,8,30,5,4,2,1
312680,-1,-1,1,80,2,1,2,5
312697,1,1,2,72,3,1,2,5
312703,-1,-1,1,31,4,1,2,1
312710,1,1,2,80,2,1,2,5
312741,1,1,5,25,4,1,1,1
312758,1,1,1,55,5,1,1,1
312802,-6,-6,12,59,3,1,2,7
312826,1,1,2,80,2,3,1,5
312833,1,2,11,51,3,1,2,1
312888,-1,-1,11,63,3,1,2,5
312895,-1,-1,11,64,3,1,2,1
312918,1,1,11,63,2,2,1,1
312925,-1,-1,1,75,1,1,2,5
312956,-1,-1,11,32,3,3,2,1
313003,-1,-1,2,80,1,1,1,5
313034,1,1,1,68,5,1,2,5
313089,1,2,1,22,3,1,1,1
313102,1,2,12,25,3,1,1,1
313157,1,1,11,47,5,2,2,1
313195,1,2,12,30,4,6,2,8
313218,-1,-1,11,61,2,3,1,7
313232,-6,-6,9,-9,5,1,2,1
313263,1,1,11,55,5,1,2,1
313270,1,1,12,32,4,1,2,1
313287,1,2,1,71,3,1,1,1
313317,-1,-1,12,53,4,4,1,8
313348,1,2,-9,70,4,1,1,5
313362,1,1,11,42,3,1,1,1
313485,1,2,1,71,4,1,1,5
313515,1,1,9,21,3,1,2,8
313546,1,2,11,71,2,1,1,5
313560,-1,-1,11,41,2,1,1,1
313591,1,1,12,42,5,1,2,1
313614,1,1,2,66,3,1,2,5
313669,1,1,12,44,2,1,1,1
313683,-7,-7,9,-9,4,1,-9,1
313744,-1,-1,12,38,4,1,2,2
313751,1,1,2,35,5,1,2,1
313768,1,1,9,28,4,1,1,1
313812,1,2,1,-9,2,1,1,1
313850,1,2,1,65,5,1,1,1
313867,2,-1,3,30,4,4,1,1
313911,1,2,2,76,3,1,2,5
313928,-6,-6,12,21,3,3,1,8
313966,1,1,11,79,4,1,2,5
314006,1,1,10,41,4,3,2,1
314020,-1,-1,2,30,5,2,1,1
314051,-6,-6,12,56,5,1,1,1
314112,-6,-6,11,49,2,1,1,1
314136,1,2,2,43,3,1,2,1
314174,1,1,12,49,2,4,1,1
314198,-1,-1,12,20,2,1,1,1
314228,1,2,12,63,3,1,2,1
314235,-6,-6,1,57,3,2,1,1
314266,1,1,1,48,5,1,2,1
314273,1,1,1,58,3,2,1,1
314297,1,1,9,68,3,1,1,5
314327,2,-1,11,27,-2,5,2,1
314372,-1,-1,11,41,3,1,2,1
314402,-1,-1,1,62,5,1,2,1
314419,1,2,1,-9,3,1,2,5
314433,1,-9,12,58,3,6,2,1
314440,1,1,2,80,3,1,1,5
314471,1,1,9,35,5,1,1,1
314518,1,2,1,66,3,1,2,2
314532,1,1,2,66,3,1,2,6
314549,-1,-1,5,71,5,1,1,1
314556,1,1,1,80,3,1,2,5
314587,1,2,11,34,2,1,2,1
314594,1,1,1,63,3,1,1,6
314617,1,1,2,23,4,1,1,1
314631,-1,-1,2,63,2,1,1,6
314679,1,1,12,59,5,1,2,1
314693,1,2,12,43,3,1,2,1
314716,1,2,12,69,5,1,1,5
314754,1,2,12,37,3,1,1,1
314785,-6,-6,1,51,5,1,1,1
314792,1,2,12,69,3,1,1,1
314822,1,1,9,24,4,1,2,1
314884,1,1,11,62,2,2,2,1
314891,1,1,12,61,4,1,2,1
314945,1,2,1,69,3,1,2,1
314969,-1,-1,12,46,2,1,2,1
315054,1,2,1,72,4,1,1,5
315092,-1,-1,11,30,3,3,2,1
315115,-1,-1,11,66,2,1,1,6
315139,-6,-6,11,26,4,6,2,1
315146,1,2,1,66,3,3,2,5
315207,-6,-6,12,60,3,1,2,1
315245,1,5,1,54,4,1,1,1
315276,1,1,12,74,3,2,2,1
315351,1,1,1,39,5,1,2,1
315399,-1,-1,5,-9,5,1,1,1
315429,1,2,11,60,3,3,2,1
315436,1,2,1,22,3,1,1,1
315481,1,1,9,69,5,1,1,1
315504,1,2,2,59,4,1,2,1
315511,1,1,11,65,4,1,2,5
315528,1,2,8,50,1,4,2,1
315535,1,2,2,50,4,1,2,1
315559,-1,-1,12,23,3,1,1,1
315597,-6,-6,11,55,5,2,1,1
315603,1,1,1,57,5,1,2,5
315610,1,1,2,56,4,1,1,1
315641,1,1,1,70,3,1,2,5
315696,-1,-1,6,38,3,5,2,1
315757,1,2,2,75,5,1,2,5
315764,1,1,11,36,5,4,2,1
315788,1,2,12,49,2,1,1,1
315801,1,2,12,28,3,6,1,1
315870,-1,-1,5,56,3,1,1,1
315887,1,1,12,28,4,1,2,1
315917,1,1,1,69,3,1,2,1
315924,1,1,2,67,2,1,2,7
315955,-1,-1,11,18,2,3,2,8
315993,1,1,12,80,4,1,2,5
316002,1,2,12,36,3,1,1,1
316019,1,1,-9,74,-9,-9,-9,-2
316040,-1,-1,12,66,2,1,2,5
316064,1,1,2,41,5,3,2,1
316071,1,1,12,29,2,6,2,1
316088,1,1,11,42,1,1,2,7
316095,1,1,9,74,5,1,1,5
316187,-1,-1,1,33,1,2,2,5
316224,1,1,11,33,3,2,2,1
316248,1,1,2,56,3,6,2,1
316255,1,1,11,61,3,2,2,1
316262,1,2,11,29,4,3,2,1
316286,1,1,9,47,5,1,1,1
316316,-6,-6,11,51,1,5,2,5
316330,1,2,1,24,4,1,2,7
316354,1,1,12,66,5,1,2,5
316392,1,1,9,53,4,1,1,4
316446,-1,-1,11,57,2,1,2,6
316453,1,2,2,49,3,1,2,1
316460,1,1,1,46,3,1,1,1
316477,-1,-1,6,37,2,1,1,1
